Col1,Col2,Col3,Col4,Col5
101.099,0.0029278,,-0.0029278,0.0109215
100.979,0.00291158,,-0.00291158,0.0109215
100.857,0.00291587,,-0.00291587,0.0109215
100.738,0.00290062,,-0.00290062,0.0109215
100.618,0.00289728,,-0.00289728,0.0109215
100.499,0.00289918,,-0.00289918,0.0109215
100.366,0.00288917,,-0.00288917,0.0109215
100.249,0.0028763,,-0.0028763,0.0109215
100.122,0.00288488,,-0.00288488,0.0109215
100.003,0.00288202,,-0.00288202,0.0109215
99.8857,0.00288297,,-0.00288297,0.0109215
99.7662,0.00288583,,-0.00288583,0.0109215
99.6494,0.00288393,,-0.00288393,0.0109215
99.5299,0.00288011,,-0.00288011,0.0109215
99.4104,0.00286199,,-0.00286199,0.0109215
99.2961,0.00285865,,-0.00285865,0.0109215
99.1792,0.00285865,,-0.00285865,0.0109215
99.0597,0.00285961,,-0.00285961,0.0109215
98.9481,0.00286151,,-0.00286151,0.0109215
98.826,0.00285818,,-0.00285818,0.0109215
98.7143,0.00286151,,-0.00286151,0.0109215
98.5896,0.00285532,,-0.00285532,0.0109215
98.4701,0.00285102,,-0.00285102,0.0109215
98.3558,0.00284483,,-0.00284483,0.0109215
98.239,0.00284864,,-0.00284864,0.0109215
98.1247,0.00284292,,-0.00284292,0.0109215
98.0052,0.00284816,,-0.00284816,0.0109215
97.8909,0.00283958,,-0.00283958,0.0109215
97.7636,0.00283481,,-0.00283481,0.0109215
97.6519,0.00283529,,-0.00283529,0.0109215
97.5325,0.00285055,,-0.00285055,0.0109215
97.4208,0.0028453,,-0.0028453,0.0109215
97.3065,0.00282384,,-0.00282384,0.0109215
97.1948,0.00281431,,-0.00281431,0.0109215
97.0831,0.00281717,,-0.00281717,0.0109215
96.9688,0.00282051,,-0.00282051,0.0109215
96.8519,0.00281335,,-0.00281335,0.0109215
96.7429,0.00281622,,-0.00281622,0.0109215
96.6286,0.00280716,,-0.00280716,0.0109215
96.5143,0.00279237,,-0.00279237,0.0109215
96.4078,0.00278141,,-0.00278141,0.0109215
96.2909,0.00277998,,-0.00277998,0.0109215
96.1792,0.00278856,,-0.00278856,0.0109215
96.0545,0.00279619,,-0.00279619,0.0109215
95.9429,0.00279285,,-0.00279285,0.0109215
95.8286,0.0027938,,-0.0027938,0.0109215
95.7143,0.00279714,,-0.00279714,0.0109215
95.6052,0.00279428,,-0.00279428,0.0109215
95.4961,0.00279571,,-0.00279571,0.0109215
95.3818,0.00279905,,-0.00279905,0.0109215
95.2623,0.00279237,,-0.00279237,0.0109215
95.1584,0.0027876,,-0.0027876,0.0109215
95.0494,0.00279714,,-0.00279714,0.0109215
94.9377,0.00279285,,-0.00279285,0.0109215
94.8286,0.0027919,,-0.0027919,0.0109215
94.7221,0.00278427,,-0.00278427,0.0109215
94.6078,0.00277378,,-0.00277378,0.0109215
94.5039,0.00277616,,-0.00277616,0.0109215
94.3818,0.00278522,,-0.00278522,0.0109215
94.2701,0.00279047,,-0.00279047,0.0109215
94.1636,0.00279142,,-0.00279142,0.0109215
94.0571,0.00278951,,-0.00278951,0.0109215
93.9481,0.00278904,,-0.00278904,0.0109215
93.8416,0.00278856,,-0.00278856,0.0109215
93.7299,0.00278427,,-0.00278427,0.0109215
93.6208,0.00278713,,-0.00278713,0.0109215
93.5169,0.00278188,,-0.00278188,0.0109215
93.4104,0.00279333,,-0.00279333,0.0109215
93.3091,0.00279857,,-0.00279857,0.0109215
93.2,0.00278665,,-0.00278665,0.0109215
93.0961,0.00276519,,-0.00276519,0.0109215
92.9584,0.0027609,,-0.0027609,0.0109215
92.8571,0.00275995,,-0.00275995,0.0109215
92.7481,0.0027609,,-0.0027609,0.0109215
92.6416,0.00275852,,-0.00275852,0.0109215
92.5325,0.00275089,,-0.00275089,0.0109215
92.4312,0.0027466,,-0.0027466,0.0109215
92.3247,0.00273468,,-0.00273468,0.0109215
92.2182,0.00273992,,-0.00273992,0.0109215
92.1117,0.00275089,,-0.00275089,0.0109215
92.0052,0.0027466,,-0.0027466,0.0109215
91.9013,0.0027485,,-0.0027485,0.0109215
91.787,0.00273134,,-0.00273134,0.0109215
91.6831,0.00273563,,-0.00273563,0.0109215
91.5766,0.00273754,,-0.00273754,0.0109215
91.4675,0.0027156,,-0.0027156,0.0109215
91.3662,0.00272752,,-0.00272752,0.0109215
91.2623,0.00272895,,-0.00272895,0.0109215
91.1247,0.00272991,,-0.00272991,0.0109215
90.9844,0.00272705,,-0.00272705,0.0109215
90.8519,0.00272943,,-0.00272943,0.0109215
90.7506,0.002728,,-0.002728,0.0109215
90.6494,0.00272514,,-0.00272514,0.0109215
90.5143,0.00271656,,-0.00271656,0.0109215
90.4104,0.00271226,,-0.00271226,0.0109215
90.3039,0.00271083,,-0.00271083,0.0109215
90.2026,0.00271036,,-0.00271036,0.0109215
90.0675,0.0027032,,-0.0027032,0.0109215
89.9299,0.0027032,,-0.0027032,0.0109215
89.826,0.00269414,,-0.00269414,0.0109215
89.7247,0.00269558,,-0.00269558,0.0109215
89.6208,0.00269462,,-0.00269462,0.0109215
89.5169,0.00270511,,-0.00270511,0.0109215
89.4156,0.0027013,,-0.0027013,0.0109215
89.3065,0.00271751,,-0.00271751,0.0109215
89.1688,0.00271131,,-0.00271131,0.0109215
89.0468,0.00270177,,-0.00270177,0.0109215
88.9351,0.00269128,,-0.00269128,0.0109215
88.8104,0.00269748,,-0.00269748,0.0109215
88.7039,0.00270034,,-0.00270034,0.0109215
88.574,0.00270559,,-0.00270559,0.0109215
88.4727,0.00270082,,-0.00270082,0.0109215
88.3688,0.00269987,,-0.00269987,0.0109215
88.239,0.00268175,,-0.00268175,0.0109215
88.1091,0.0026889,,-0.0026889,0.0109215
87.9844,0.00268795,,-0.00268795,0.0109215
87.8545,0.00268699,,-0.00268699,0.0109215
87.7273,0.00267555,,-0.00267555,0.0109215
87.5974,0.00267603,,-0.00267603,0.0109215
87.4701,0.00267555,,-0.00267555,0.0109215
87.3429,0.00267793,,-0.00267793,0.0109215
87.2234,0.00266553,,-0.00266553,0.0109215
87.1013,0.00267889,,-0.00267889,0.0109215
86.9818,0.00267603,,-0.00267603,0.0109215
86.8519,0.0026684,,-0.0026684,0.0109215
86.7221,0.00266363,,-0.00266363,0.0109215
86.5974,0.00265361,,-0.00265361,0.0109215
86.4779,0.00264694,,-0.00264694,0.0109215
86.3766,0.00263788,,-0.00263788,0.0109215
86.2623,0.00264932,,-0.00264932,0.0109215
86.1377,0.00263406,,-0.00263406,0.0109215
86.0182,0.00263168,,-0.00263168,0.0109215
85.8961,0.00262643,,-0.00262643,0.0109215
85.7766,0.00262882,,-0.00262882,0.0109215
85.6494,0.00262834,,-0.00262834,0.0109215
85.5299,0.00263359,,-0.00263359,0.0109215
85.4104,0.00263788,,-0.00263788,0.0109215
85.2909,0.00263597,,-0.00263597,0.0109215
85.1714,0.00264885,,-0.00264885,0.0109215
85.0468,0.00264551,,-0.00264551,0.0109215
84.9299,0.00263406,,-0.00263406,0.0109215
84.8104,0.00262834,,-0.00262834,0.0109215
84.6935,0.00263406,,-0.00263406,0.0109215
84.5714,0.002625,,-0.002625,0.0109215
84.4468,0.00263073,,-0.00263073,0.0109215
84.3221,0.00264455,,-0.00264455,0.0109215
84.2078,0.00264503,,-0.00264503,0.0109215
84.0831,0.00264837,,-0.00264837,0.0109215
83.9662,0.00264741,,-0.00264741,0.0109215
83.8545,0.00265695,,-0.00265695,0.0109215
83.7325,0.00264646,,-0.00264646,0.0109215
83.613,0.00264598,,-0.00264598,0.0109215
83.4935,0.00265171,,-0.00265171,0.0109215
83.3714,0.00265552,,-0.00265552,0.0109215
83.2545,0.00265409,,-0.00265409,0.0109215
83.1403,0.00265266,,-0.00265266,0.0109215
83.0312,0.00264265,,-0.00264265,0.0109215
82.9091,0.00264694,,-0.00264694,0.0109215
82.7948,0.00263931,,-0.00263931,0.0109215
82.6753,0.00264408,,-0.00264408,0.0109215
82.561,0.00264169,,-0.00264169,0.0109215
82.4442,0.00262977,,-0.00262977,0.0109215
82.3351,0.0026312,,-0.0026312,0.0109215
82.2182,0.00262643,,-0.00262643,0.0109215
82.1013,0.00261404,,-0.00261404,0.0109215
81.987,0.0026045,,-0.0026045,0.0109215
81.8727,0.00260402,,-0.00260402,0.0109215
81.7636,0.00260212,,-0.00260212,0.0109215
81.6545,0.00261928,,-0.00261928,0.0109215
81.5377,0.00262453,,-0.00262453,0.0109215
81.426,0.00262548,,-0.00262548,0.0109215
81.3117,0.00261594,,-0.00261594,0.0109215
81.1974,0.00261833,,-0.00261833,0.0109215
81.0805,0.00261737,,-0.00261737,0.0109215
80.9636,0.00260736,,-0.00260736,0.0109215
80.8519,0.00260259,,-0.00260259,0.0109215
80.7429,0.00262024,,-0.00262024,0.0109215
80.6234,0.00261642,,-0.00261642,0.0109215
80.5117,0.00262596,,-0.00262596,0.0109215
80.3974,0.00261213,,-0.00261213,0.0109215
80.2831,0.00262119,,-0.00262119,0.0109215
80.1714,0.00260688,,-0.00260688,0.0109215
80.0597,0.00260831,,-0.00260831,0.0109215
79.9481,0.00261118,,-0.00261118,0.0109215
79.839,0.00260593,,-0.00260593,0.0109215
79.7273,0.00260927,,-0.00260927,0.0109215
79.6182,0.0026169,,-0.0026169,0.0109215
79.5065,0.00262024,,-0.00262024,0.0109215
79.4026,0.00262929,,-0.00262929,0.0109215
79.2935,0.00263263,,-0.00263263,0.0109215
79.1844,0.00263263,,-0.00263263,0.0109215
79.0727,0.00262357,,-0.00262357,0.0109215
78.9662,0.00263216,,-0.00263216,0.0109215
78.8545,0.00261165,,-0.00261165,0.0109215
78.7481,0.00260831,,-0.00260831,0.0109215
78.6442,0.00262167,,-0.00262167,0.0109215
78.5377,0.00261642,,-0.00261642,0.0109215
78.4286,0.00262548,,-0.00262548,0.0109215
78.3195,0.00262262,,-0.00262262,0.0109215
78.213,0.00263359,,-0.00263359,0.0109215
78.1117,0.00263406,,-0.00263406,0.0109215
78.0078,0.0026374,,-0.0026374,0.0109215
77.9013,0.00263168,,-0.00263168,0.0109215
77.7922,0.00262977,,-0.00262977,0.0109215
77.6909,0.00262024,,-0.00262024,0.0109215
77.5818,0.00261928,,-0.00261928,0.0109215
77.4779,0.00260784,,-0.00260784,0.0109215
77.3714,0.00259925,,-0.00259925,0.0109215
77.2701,0.00259544,,-0.00259544,0.0109215
77.1688,0.00259592,,-0.00259592,0.0109215
77.0597,0.00260498,,-0.00260498,0.0109215
76.9558,0.00261165,,-0.00261165,0.0109215
76.8545,0.0026231,,-0.0026231,0.0109215
76.7506,0.00262262,,-0.00262262,0.0109215
76.6234,0.00262453,,-0.00262453,0.0109215
76.5169,0.00262167,,-0.00262167,0.0109215
76.4156,0.00264694,,-0.00264694,0.0109215
76.3039,0.00261737,,-0.00261737,0.0109215
76.1766,0.00261022,,-0.00261022,0.0109215
76.0519,0.00261404,,-0.00261404,0.0109215
75.9351,0.00261928,,-0.00261928,0.0109215
75.813,0.00261118,,-0.00261118,0.0109215
75.6935,0.00261165,,-0.00261165,0.0109215
75.5792,0.00260641,,-0.00260641,0.0109215
75.4571,0.00260116,,-0.00260116,0.0109215
75.3429,0.00259735,,-0.00259735,0.0109215
75.2312,0.00260164,,-0.00260164,0.0109215
75.1169,0.00260688,,-0.00260688,0.0109215
74.9974,0.00260259,,-0.00260259,0.0109215
74.8831,0.00260784,,-0.00260784,0.0109215
74.7688,0.00260736,,-0.00260736,0.0109215
74.6494,0.00261261,,-0.00261261,0.0109215
74.5351,0.00262262,,-0.00262262,0.0109215
74.4338,0.00261594,,-0.00261594,0.0109215
74.3169,0.00261356,,-0.00261356,0.0109215
74.2104,0.00261356,,-0.00261356,0.0109215
74.0909,0.00261213,,-0.00261213,0.0109215
73.9818,0.00262119,,-0.00262119,0.0109215
73.8701,0.00263406,,-0.00263406,0.0109215
73.761,0.00262882,,-0.00262882,0.0109215
73.6519,0.00262596,,-0.00262596,0.0109215
73.5351,0.00263025,,-0.00263025,0.0109215
73.4208,0.00262882,,-0.00262882,0.0109215
73.3091,0.00262405,,-0.00262405,0.0109215
73.1974,0.00262262,,-0.00262262,0.0109215
73.0909,0.00261737,,-0.00261737,0.0109215
72.9818,0.00261308,,-0.00261308,0.0109215
72.8701,0.00260498,,-0.00260498,0.0109215
72.7636,0.00261213,,-0.00261213,0.0109215
72.6519,0.00262024,,-0.00262024,0.0109215
72.5429,0.00262453,,-0.00262453,0.0109215
72.4312,0.00262834,,-0.00262834,0.0109215
72.3013,0.0026231,,-0.0026231,0.0109215
72.1948,0.0026231,,-0.0026231,0.0109215
72.0883,0.0026231,,-0.0026231,0.0109215
71.9792,0.0026312,,-0.0026312,0.0109215
71.8727,0.00264408,,-0.00264408,0.0109215
71.7688,0.0026374,,-0.0026374,0.0109215
71.6649,0.00263931,,-0.00263931,0.0109215
71.5558,0.00264026,,-0.00264026,0.0109215
71.4468,0.00263835,,-0.00263835,0.0109215
71.3429,0.00263788,,-0.00263788,0.0109215
71.2338,0.00263692,,-0.00263692,0.0109215
71.1299,0.00263979,,-0.00263979,0.0109215
71,0.00265361,,-0.00265361,0.0109215
70.8987,0.00263835,,-0.00263835,0.0109215
70.7974,0.00264455,,-0.00264455,0.0109215
70.6883,0.00264646,,-0.00264646,0.0109215
70.5662,0.00264455,,-0.00264455,0.0109215
70.4649,0.00264694,,-0.00264694,0.0109215
70.361,0.00265886,,-0.00265886,0.0109215
70.2571,0.00265314,,-0.00265314,0.0109215
70.1351,0.00265838,,-0.00265838,0.0109215
70.0312,0.00264694,,-0.00264694,0.0109215
69.9247,0.00264503,,-0.00264503,0.0109215
69.8052,0.00265743,,-0.00265743,0.0109215
69.7039,0.00264789,,-0.00264789,0.0109215
69.6,0.00264455,,-0.00264455,0.0109215
69.4779,0.00263454,,-0.00263454,0.0109215
69.3766,0.00263597,,-0.00263597,0.0109215
69.2571,0.00263835,,-0.00263835,0.0109215
69.1351,0.00263454,,-0.00263454,0.0109215
69.013,0.00263692,,-0.00263692,0.0109215
68.8961,0.00262691,,-0.00262691,0.0109215
68.7818,0.00262643,,-0.00262643,0.0109215
68.6779,0.00261928,,-0.00261928,0.0109215
68.5481,0.00262262,,-0.00262262,0.0109215
68.4286,0.00263025,,-0.00263025,0.0109215
68.3091,0.00262834,,-0.00262834,0.0109215
68.1922,0.00261118,,-0.00261118,0.0109215
68.0779,0.00262024,,-0.00262024,0.0109215
67.9584,0.00262834,,-0.00262834,0.0109215
67.8468,0.00262214,,-0.00262214,0.0109215
67.7325,0.00263025,,-0.00263025,0.0109215
67.6156,0.00263931,,-0.00263931,0.0109215
67.4987,0.00262405,,-0.00262405,0.0109215
67.3792,0.00264122,,-0.00264122,0.0109215
67.2623,0.00264598,,-0.00264598,0.0109215
67.1481,0.00264265,,-0.00264265,0.0109215
67.0286,0.0026374,,-0.0026374,0.0109215
66.9143,0.00263597,,-0.00263597,0.0109215
66.8026,0.00262071,,-0.00262071,0.0109215
66.6883,0.00263549,,-0.00263549,0.0109215
66.5766,0.00263931,,-0.00263931,0.0109215
66.4675,0.00264026,,-0.00264026,0.0109215
66.3558,0.0026436,,-0.0026436,0.0109215
66.2416,0.00263216,,-0.00263216,0.0109215
66.1325,0.00264026,,-0.00264026,0.0109215
66.0208,0.00263263,,-0.00263263,0.0109215
65.9091,0.00262786,,-0.00262786,0.0109215
65.8,0.00264217,,-0.00264217,0.0109215
65.6909,0.00263263,,-0.00263263,0.0109215
65.5844,0.00263454,,-0.00263454,0.0109215
65.4779,0.00264789,,-0.00264789,0.0109215
65.3662,0.00264312,,-0.00264312,0.0109215
65.2571,0.00264265,,-0.00264265,0.0109215
65.1325,0.00264598,,-0.00264598,0.0109215
65.0286,0.00265266,,-0.00265266,0.0109215
64.9117,0.00266363,,-0.00266363,0.0109215
64.8,0.00267173,,-0.00267173,0.0109215
64.6909,0.00267459,,-0.00267459,0.0109215
64.5662,0.00267459,,-0.00267459,0.0109215
64.4571,0.00266077,,-0.00266077,0.0109215
64.3558,0.00266744,,-0.00266744,0.0109215
64.2442,0.00267984,,-0.00267984,0.0109215
64.1403,0.00266792,,-0.00266792,0.0109215
64.0338,0.00266601,,-0.00266601,0.0109215
63.9247,0.00267698,,-0.00267698,0.0109215
63.813,0.00266553,,-0.00266553,0.0109215
63.6909,0.00267412,,-0.00267412,0.0109215
63.5844,0.00268127,,-0.00268127,0.0109215
63.4831,0.00268413,,-0.00268413,0.0109215
63.3766,0.00266887,,-0.00266887,0.0109215
63.2727,0.00265695,,-0.00265695,0.0109215
63.1636,0.00267364,,-0.00267364,0.0109215
63.0597,0.00267603,,-0.00267603,0.0109215
62.9584,0.00267841,,-0.00267841,0.0109215
62.8571,0.00266792,,-0.00266792,0.0109215
62.7558,0.00267412,,-0.00267412,0.0109215
62.6494,0.00267221,,-0.00267221,0.0109215
62.5455,0.00267364,,-0.00267364,0.0109215
62.426,0.0026641,,-0.0026641,0.0109215
62.3221,0.00265981,,-0.00265981,0.0109215
62.2078,0.00265075,,-0.00265075,0.0109215
62.0831,0.00265218,,-0.00265218,0.0109215
61.9662,0.00265028,,-0.00265028,0.0109215
61.8649,0.00267221,,-0.00267221,0.0109215
61.7429,0.00266744,,-0.00266744,0.0109215
61.6338,0.00266887,,-0.00266887,0.0109215
61.5325,0.00268747,,-0.00268747,0.0109215
61.4156,0.00269319,,-0.00269319,0.0109215
61.3091,0.00269796,,-0.00269796,0.0109215
61.1974,0.00270416,,-0.00270416,0.0109215
61.0961,0.00268318,,-0.00268318,0.0109215
60.8416,0.00267841,,-0.00267841,0.0109215
60.7221,0.00266935,,-0.00266935,0.0109215
60.6104,0.00266935,,-0.00266935,0.0109215
60.4961,0.00267316,,-0.00267316,0.0109215
60.3948,0.00267078,,-0.00267078,0.0109215
60.2857,0.00265791,,-0.00265791,0.0109215
60.1766,0.00264503,,-0.00264503,0.0109215
60.0597,0.00265552,,-0.00265552,0.0109215
59.9558,0.00266792,,-0.00266792,0.0109215
59.8442,0.00266697,,-0.00266697,0.0109215
59.7351,0.00268175,,-0.00268175,0.0109215
59.626,0.00267603,,-0.00267603,0.0109215
59.5195,0.00268175,,-0.00268175,0.0109215
59.413,0.00268461,,-0.00268461,0.0109215
59.2961,0.00268222,,-0.00268222,0.0109215
59.1948,0.00268652,,-0.00268652,0.0109215
59.0935,0.00269844,,-0.00269844,0.0109215
58.987,0.00268795,,-0.00268795,0.0109215
58.8753,0.00268318,,-0.00268318,0.0109215
58.774,0.00268604,,-0.00268604,0.0109215
58.6727,0.00267555,,-0.00267555,0.0109215
58.5714,0.00267459,,-0.00267459,0.0109215
58.4701,0.00269271,,-0.00269271,0.0109215
58.3532,0.00268318,,-0.00268318,0.0109215
58.2468,0.0026889,,-0.0026889,0.0109215
58.1429,0.00268652,,-0.00268652,0.0109215
58.0364,0.00268556,,-0.00268556,0.0109215
57.9351,0.00269128,,-0.00269128,0.0109215
57.8208,0.00269224,,-0.00269224,0.0109215
57.7143,0.0027156,,-0.0027156,0.0109215
57.613,0.00272419,,-0.00272419,0.0109215
57.5117,0.00272657,,-0.00272657,0.0109215
57.4104,0.0027342,,-0.0027342,0.0109215
57.3039,0.00273992,,-0.00273992,0.0109215
57.2026,0.00272752,,-0.00272752,0.0109215
57.0909,0.00271751,,-0.00271751,0.0109215
56.9714,0.0027156,,-0.0027156,0.0109215
56.8545,0.00270559,,-0.00270559,0.0109215
56.7532,0.00269796,,-0.00269796,0.0109215
56.6416,0.00267221,,-0.00267221,0.0109215
